scenario,time,body_x,body_y,body_z,velocity_x,velocity_y,velocity_z,projected_com_x,projected_com_z,predicted_com_x,predicted_com_z,left_x,left_y,left_z,left_phase,left_load,right_x,right_y,right_z,right_phase,right_load,support_x,support_z,balance_error,recovery_urgency,fallen,desired_x,desired_z,actual_displacement
turn,0.2,-0.0212867,0,9.30471e-10,-0.180052,0,7.87032e-09,-0.00812118,-0.000398561,-0.0513337,-0.000398559,-0.297134,0.0695335,7.74276e-09,2,0,0.12,0,0,0,1,0.12,0,0.128122,0,0,-1,4.37114e-08,0.00300087
turn,0.216667,-0.0244987,0,1.07087e-09,-0.192718,0,8.42396e-09,-0.00948815,-0.000513579,-0.0557404,-0.000513576,-0.319275,0.0663064,8.7106e-09,2,0,0.12,0,0,0,1,0.12,0,0.129489,0,0,-1,4.37114e-08,0.00321196
turn,0.233333,-0.0279182,0,1.22034e-09,-0.205173,0,8.96838e-09,-0.0110106,-0.000647257,-0.060252,-0.000647255,-0.341417,0.0601441,9.67845e-09,2,0,0.12,0,0,0,1,0.12,0,0.131012,0,0,-1,4.37114e-08,0.00341954
turn,0.25,-0.0315419,0,1.37874e-09,-0.21742,0,9.50372e-09,-0.0126962,-0.000800114,-0.0648769,-0.000800112,-0.363559,0.0513193,1.06463e-08,2,0,0.12,0,0,0,1,0.12,0,0.132699,0,0,-1,4.37114e-08,0.00362366
turn,0.266667,-0.0353663,0,1.54591e-09,-0.229463,0,1.00301e-08,-0.0145515,-0.000972415,-0.0696226,-0.000972413,-0.385701,0.0402228,1.16141e-08,2,0,0.12,0,0,0,1,0.12,0,0.134555,0,0,-1,4.37114e-08,0.00382438
turn,0.283333,-0.039388,0,1.7217e-09,-0.241305,0,1.05478e-08,-0.0165826,-0.00116418,-0.0744958,-0.00116417,-0.407842,0.0273457,1.2582e-08,2,0,0.12,0,0,0,1,0.12,0,0.136588,0,0,-1,4.37114e-08,0.00402175
turn,0.3,-0.0436038,0,1.90598e-09,-0.25295,0,1.10568e-08,-0.0187947,-0.00137517,-0.0795027,-0.00137517,-0.429984,0.0132581,1.35498e-08,2,0,0.12,0,0,0,1,0.12,0,0.138801,0,0,-1,4.37114e-08,0.00421583
turn,0.316667,-0.0480105,0,2.09861e-09,-0.264401,0,1.15573e-08,-0.0211919,-0.00160496,-0.0846481,-0.00160496,-0.45,0,1.44248e-08,3,0,0.12,0,0,0,1,0.12,0,0.141201,0,0,-1,4.37114e-08,0.00440668
turn,0.333333,-0.0526049,0,2.29943e-09,-0.275661,0,1.20495e-08,-0.0237779,-0.0018529,-0.0899365,-0.0018529,-0.45,0,1.44248e-08,4,0,0.12,0,0,0,1,0.12,0,0.14379,2.53521e-05,0,-1,4.37114e-08,0.00459435
turn,0.35,-0.0573839,0,2.50833e-09,-0.286741,0,1.25338e-08,-0.0266517,-0.00211557,-0.0954694,-0.00211557,-0.45,0,1.44248e-08,4,0.0833333,0.12,0,0,0,0.916667,0.0725,1.20206e-09,0.0991742,0.00248235,0,-1,4.37114e-08,0.00477901
turn,0.366667,-0.0623445,0,2.72516e-09,-0.297635,0,1.301e-08,-0.0299039,-0.00238784,-0.101336,-0.00238784,-0.45,0,1.44248e-08,4,0.166667,0.12,0,0,0,0.833333,0.025,2.40413e-09,0.0549558,0.00231686,0,-1,4.37114e-08,0.00496059
turn,0.383333,-0.0674836,0,2.9498e-09,-0.308348,0,1.34783e-08,-0.0336167,-0.00266298,-0.10762,-0.00266297,-0.45,0,1.44248e-08,4,0.25,0.12,0,0,0,0.75,-0.0225,3.60619e-09,0.0114313,0.0021624,0,-1,4.37114e-08,0.00513913
turn,0.4,-0.0727983,0,3.18211e-09,-0.318881,0,1.39387e-08,-0.0378654,-0.00295216,-0.114397,-0.00295216,-0.45,0,1.44248e-08,4,0.333333,0.12,0,0,0,0.666667,-0.07,4.80825e-09,0.03227,0.00201824,0,-1,4.37114e-08,0.00531469
turn,0.416667,-0.0782856,0,3.42197e-09,-0.329239,0,1.43915e-08,-0.0427152,-0.00324604,-0.121733,-0.00324604,-0.45,0,1.44248e-08,4,0.416667,0.12,0,0,0,0.583333,-0.1175,6.01032e-09,0.0748552,0.00188369,0,-1,4.37114e-08,0.00548732
turn,0.433333,-0.0839427,0,3.66925e-09,-0.339424,0,1.48367e-08,-0.0482199,-0.00349966,-0.129682,-0.00349966,-0.45,0,1.44248e-08,0,0.5,0.12,0,0,0,0.5,-0.165,7.21238e-09,0.116833,0.00175811,0,-1,4.37114e-08,0.00565706
turn,0.45,-0.0897666,0,3.92382e-09,-0.349438,0,1.52744e-08,-0.0543313,-0.00370503,-0.138196,-0.00370503,-0.45,0,1.44248e-08,0,0.5,0.12,0,0,0,0.5,-0.165,7.21238e-09,0.110731,0.0016409,0,-1,4.37114e-08,0.00582397
turn,0.466667,-0.0957547,0,4.18557e-09,-0.359285,0,1.57049e-08,-0.061001,-0.00385629,-0.147229,-0.00385629,-0.45,0,1.44248e-08,0,0.5,0.12,0,0,0,0.5,-0.165,7.21238e-09,0.10407,0.00153151,0,-1,4.37114e-08,0.00598809
turn,0.483333,-0.101904,0,4.45437e-09,-0.368968,0,1.61281e-08,-0.0681805,-0.00394957,-0.156733,-0.00394956,-0.45,0,1.44248e-08,0,0.5,0.12,0,0,0,0.5,-0.165,7.21238e-09,0.0969,0.00142941,0,-1,4.37114e-08,0.00614947
turn,0.5,-0.108212,0,4.73011e-09,-0.378489,0,1.65443e-08,-0.0758216,-0.00398275,-0.166659,-0.00398274,-0.45,0,1.44248e-08,0,0.5,0.12,0,0,0,0.5,-0.165,7.21238e-09,0.0892673,0.00133412,0,-1,4.37114e-08,0.00630816
turn,0.516667,-0.114653,0,5.01164e-09,-0.38643,0,1.68914e-08,-0.0839938,-0.00397605,-0.176737,-0.00397605,-0.45,0,1.44248e-08,0,0.619048,0.12,0,0,1,0.380952,-0.232857,8.92961e-09,0.148916,0.00124517,0,-1,4.37114e-08,0.00644051
turn,0.533333,-0.121215,0,5.29846e-09,-0.393706,0,1.72094e-08,-0.0927662,-0.0039029,-0.187256,-0.0039029,-0.45,0,1.44248e-08,0,0.738095,0.12,0,0,1,0.261905,-0.300714,1.06468e-08,0.207985,0.00116216,0,-1,4.37114e-08,0.00656176
turn,0.55,-0.128031,0,1.83321e-06,-0.408964,0,0.000109675,-0.102344,-0.00375071,-0.200495,-0.00372439,-0.45,0,1.44248e-08,0,0.857143,0.12,0,0,1,0.142857,-0.368571,1.23641e-08,0.266254,0.00108469,0,-1,4.37114e-08,0.00681607
turn,0.566667,-0.135477,0,8.89932e-06,-0.446763,0,0.000423967,-0.113178,-0.00350604,-0.220401,-0.00340428,-0.45,0,1.44248e-08,0,0.976191,0.12,0,0,1,0.0238095,-0.436429,1.40813e-08,0.32327,0.00101237,0,-1,4.37114e-08,0.00744606
turn,0.583333,-0.143495,0,2.03671e-05,-0.481113,0,0.000688069,-0.125139,-0.00316128,-0.240606,-0.00299615,-0.45,0,1.44248e-08,0,1,0.12,0,0,2,0,-0.45,1.44248e-08,0.324877,0.0262077,0,-1,4.37114e-08,0.00801856
turn,0.6,-0.152018,0,3.52869e-05,-0.511353,0,0.000895184,-0.138072,-0.00271463,-0.260797,-0.00249979,-0.45,0,1.44248e-08,0,1,0.0899923,0.015198,-0.00150801,2,0,-0.45,1.44248e-08,0.31194,0.0432866,0,-1,4.37114e-08,0.00852257
turn,0.616667,-0.160971,0,5.26531e-05,-0.537219,0,0.00104197,-0.15182,-0.00216647,-0.280753,-0.0019164,-0.45,0,1.44248e-08,0,1,0.0599447,0.0297728,-0.00301802,2,0,-0.45,1.44248e-08,0.298188,0.0469042,0,-1,4.37114e-08,0.00895367
turn,0.633333,-0.17028,0,7.14804e-05,-0.558523,0,0.00112964,-0.166224,-0.00151919,-0.30027,-0.00124808,-0.45,0,1.44248e-08,0,1,0.0299205,0.0429027,-0.00452686,2,0,-0.45,1.44248e-08,0.28378,0.0447765,0,-1,4.37114e-08,0.00930873
turn,0.65,-0.179866,0,9.08982e-05,-0.57514,0,0.00116507,-0.181126,-0.000776972,-0.31916,-0.000497356,-0.45,0,1.44248e-08,0,1,-7.06315e-05,0.0540115,-0.00603404,2,0,-0.45,1.44248e-08,0.268875,0.0417914,0,-1,4.37114e-08,0.00958569
turn,0.666667,-0.189649,0,0.000110265,-0.587,0,0.00116201,-0.19637,5.45128e-05,-0.337251,0.000333396,-0.45,0,1.44248e-08,0,1,-0.0300311,0.062625,-0.00753967,2,0,-0.45,1.44248e-08,0.25363,0.0390053,0,-1,4.37114e-08,0.00978336
turn,0.683333,-0.199551,0,0.000129305,-0.594082,0,0.00114241,-0.211805,0.000968373,-0.354384,0.00124255,-0.45,0,1.44248e-08,0,1,-0.0599629,0.0683688,-0.00904387,2,0,-0.45,1.44248e-08,0.238197,0.036405,0,-1,4.37114e-08,0.00990138
turn,0.7,-0.20955,0,0.000148028,-0.599949,0,0.00112337,-0.22734,0.00195663,-0.371328,0.00222624,-0.45,0,1.44248e-08,0,1,-0.0898681,0.0709992,-0.0105467,2,0,-0.45,1.44248e-08,0.222668,0.033978,0,-1,4.37114e-08,0.00999917
turn,0.716667,-0.219645,0,0.000166439,-0.605712,0,0.00110465,-0.242912,0.00300998,-0.388283,0.00327509,-0.45,0,1.44248e-08,0,1,-0.119748,0.0704127,-0.0120483,2,0,-0.45,1.44248e-08,0.20711,0.0317128,0,-1,4.37114e-08,0.0100952
turn,0.733333,-0.229834,0,0.000184543,-0.611372,0,0.00108624,-0.25846,0.004118,-0.405189,0.00437869,-0.45,0,1.44248e-08,0,1,-0.149606,0.0666504,-0.0135488,2,0,-0.45,1.44248e-08,0.191585,0.0295986,0,-1,4.37114e-08,0.0101895
turn,0.75,-0.240117,0,0.000202345,-0.616932,0,0.00106814,-0.273928,0.00526931,-0.421991,0.00552567,-0.45,0,1.44248e-08,0,1,-0.179441,0.0598944,-0.0150481,2,0,-0.45,1.44248e-08,0.176151,0.0276253,0,-1,4.37114e-08,0.0102822
turn,0.766667,-0.25049,0,0.000219851,-0.622394,0,0.00105034,-0.289266,0.00645183,-0.43864,0.00670391,-0.45,0,1.44248e-08,0,1,-0.209257,0.0504594,-0.0165465,2,0,-0.45,1.44248e-08,0.160864,0.0257837,0,-1,4.37114e-08,0.0103732
turn,0.783333,-0.260953,0,0.000237065,-0.627759,0,0.00103283,-0.304429,0.00765295,-0.455091,0.00790083,-0.45,0,1.44248e-08,0,1,-0.239054,0.0387779,-0.0180439,2,0,-0.45,1.44248e-08,0.145772,0.0240647,0,-1,4.37114e-08,0.0104627
turn,0.8,-0.271503,0,0.000253992,-0.633031,0,0.00101562,-0.319378,0.00885973,-0.471306,0.00910348,-0.45,0,1.44248e-08,0,1,-0.268833,0.0253806,-0.0195404,2,0,-0.45,1.44248e-08,0.130922,0.0224604,0,-1,4.37114e-08,0.0105505
turn,0.816667,-0.28214,0,0.000270637,-0.63821,0,0.000998691,-0.334078,0.0100591,-0.487248,0.0102988,-0.45,0,1.44248e-08,0,1,-0.298596,0.010872,-0.0210362,2,0,-0.45,1.44248e-08,0.116358,0.0209631,0,-1,4.37114e-08,0.0106368
turn,0.833333,-0.292862,0,0.000287004,-0.643298,0,0.000982047,-0.348499,0.0112381,-0.50289,0.0114738,-0.45,0,1.44248e-08,0,1,-0.32022,0,-0.0221228,3,0,-0.45,1.44248e-08,0.102122,0.0195655,0,-1,4.37114e-08,0.0107217
turn,0.85,-0.303667,0,0.000303099,-0.648298,0,0.00096568,-0.362616,0.012384,-0.518207,0.0126158,-0.45,0,1.44248e-08,0,1,-0.32022,0,-0.0221228,4,0,-0.45,1.44248e-08,0.0882576,0.0182612,0,-1,4.37114e-08,0.010805
turn,0.866667,-0.314553,0,0.000318925,-0.653211,0,0.000949586,-0.376387,0.0134796,-0.533157,0.0137075,-0.45,0,1.44248e-08,0,0.916667,-0.32022,0,-0.0221228,4,0.0833333,-0.439185,-0.00184356,0.0646406,0.0170437,0,-1,4.37114e-08,0.0108869
turn,0.883333,-0.325521,0,0.000334488,-0.658039,0,0.000933761,-0.389777,0.0145084,-0.547706,0.0147325,-0.45,0,1.44248e-08,0,0.833333,-0.32022,0,-0.0221228,4,0.166667,-0.42837,-0.00368713,0.0426671,0.0159075,0,-1,4.37114e-08,0.0109673
turn,0.9,-0.336567,0,0.000349791,-0.662782,0,0.000918199,-0.402757,0.0154542,-0.561825,0.0156745,-0.45,0,1.44248e-08,0,0.75,-0.32022,0,-0.0221228,4,0.25,-0.417555,-0.0055307,0.0256777,0.014847,0,-1,4.37114e-08,0.0110464
turn,0.916667,-0.347691,0,0.000364839,-0.667444,0,0.000902896,-0.415296,0.016332,-0.575482,0.0165487,-0.45,0,1.44248e-08,0,0.666667,-0.32022,0,-0.0221228,4,0.333333,-0.40674,-0.00737427,0.025203,0.0138572,0,-1,4.37114e-08,0.0111241
turn,0.933333,-0.358892,0,0.000379637,-0.672026,0,0.000887848,-0.427375,0.0171273,-0.588661,0.0173403,-0.45,0,1.44248e-08,0,0.583333,-0.32022,0,-0.0221228,4,0.416667,-0.395925,-0.00921784,0.0410263,0.0129334,0,-1,4.37114e-08,0.0112004
turn,0.95,-0.370167,0,0.000394188,-0.676528,0,0.000873052,-0.438994,0.0177738,-0.601361,0.0179833,-0.45,0,1.44248e-08,0,0.5,-0.32022,0,-0.0221228,0,0.5,-0.38511,-0.0110614,0.0611145,0.0120712,0,-1,4.37114e-08,0.0112755
turn,0.966667,-0.381516,0,0.000408496,-0.680953,0,0.000858501,-0.450168,0.0182648,-0.613597,0.0184708,-0.45,0,1.44248e-08,0,0.5,-0.32022,0,-0.0221228,0,0.5,-0.38511,-0.0110614,0.0713625,0.0112664,0,-1,4.37114e-08,0.0113492
turn,0.983333,-0.392938,0,0.000422566,-0.685302,0,0.000844194,-0.460913,0.0185958,-0.625386,0.0187984,-0.45,0,1.44248e-08,0,0.5,-0.32022,0,-0.0221228,0,0.5,-0.38511,-0.0110614,0.0813985,0.0105153,0,-1,4.37114e-08,0.0114217
turn,1,-0.404431,0,0.000436401,-0.689577,0,0.000830125,-0.471249,0.0187645,-0.636747,0.0189638,-0.45,0,1.44248e-08,0,0.5,-0.32022,0,-0.0221228,0,0.5,-0.38511,-0.0110614,0.0911567,0.0098143,0,-1,4.37114e-08,0.011493
turn,1.01667,-0.415994,0,0.000450006,-0.693778,0,0.00081629,-0.481196,0.018771,-0.647703,0.0189669,-0.45,0,1.44248e-08,0,0.5,-0.32022,0,-0.0221228,0,0.5,-0.38511,-0.0110614,0.100611,0.00916001,0,-1,4.37114e-08,0.011563
turn,1.03333,-0.427602,0,0.000463384,-0.696484,0,0.000802686,-0.490713,0.0186458,-0.657869,0.0188385,-0.45,0,1.44248e-08,1,0.380952,-0.32022,0,-0.0221228,0,0.619048,-0.36966,-0.0136951,0.125299,0.00854934,0,-1,4.37114e-08,0.0116081
turn,1.05,-0.439245,0,0.000476539,-0.698609,0,0.000789308,-0.499797,0.0183538,-0.667463,0.0185432,-0.45,0,1.44248e-08,1,0.261905,-0.32022,0,-0.0221228,0,0.738095,-0.35421,-0.0163288,0.149661,0.00797939,0,-1,4.37114e-08,0.0116435
turn,1.06667,-0.45093,0,0.000489475,-0.701054,0,0.000776154,-0.508453,0.0178917,-0.676706,0.018078,-0.45,0,1.44248e-08,1,0.142857,-0.32022,0,-0.0221228,0,0.857143,-0.33876,-0.0189624,0.173649,0.00744743,0,-1,4.37114e-08,0.0116842
turn,1.08333,-0.462678,0,0.000502196,-0.704875,0,0.000763218,-0.516701,0.0172607,-0.685871,0.0174439,-0.45,0,1.44248e-08,1,0.0238095,-0.32022,0,-0.0221228,0,0.976191,-0.32331,-0.0215961,0.197256,0.0661745,0,-1,4.37114e-08,0.0117479
turn,1.1,-0.474497,0,0.000514704,-0.709169,0,0.000750499,-0.524586,0.0164674,-0.694787,0.0166475,-0.45,0,1.44248e-08,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.207978,0.12484,0,-1,4.37114e-08,0.0118195
turn,1.11667,-0.48639,0,0.000527004,-0.713546,0,0.000737991,-0.532149,0.0155179,-0.7034,0.015695,-0.478913,0.0170148,0.00395722,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.215246,0.176855,0,-1,4.37114e-08,0.0118924
turn,1.13333,-0.498356,0,0.000539099,-0.717986,0,0.000725692,-0.53943,0.0144195,-0.711746,0.0145936,-0.50834,0.0341358,0.00798464,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.222235,0.221885,0,-1,4.37114e-08,0.0119664
turn,1.15,-0.510397,0,0.000550992,-0.72247,0,0.000713598,-0.546468,0.0131805,-0.719861,0.0133517,-0.53823,0.0502122,0.0120756,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.228986,0.261303,0,-1,4.37114e-08,0.0120412
turn,1.16667,-0.522514,0,0.000562687,-0.726984,0,0.000701705,-0.553304,0.0118103,-0.72778,0.0119787,-0.568544,0.0641053,0.0162245,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.235541,0.296204,0,-1,4.37114e-08,0.0121164
turn,1.18333,-0.534706,0,0.000574187,-0.731517,0,0.000690011,-0.559974,0.010319,-0.735538,0.0104846,-0.599248,0.0747671,0.0204267,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.241939,0.327466,0,-1,4.37114e-08,0.012192
turn,1.2,-0.546973,0,0.000585496,-0.736059,0,0.000678511,-0.566516,0.00871764,-0.74317,0.00888049,-0.630313,0.0813159,0.0246784,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.24822,0.355794,0,-1,4.37114e-08,0.0122677
turn,1.21667,-0.559317,0,0.000596616,-0.740604,0,0.000667204,-0.572965,0.00701773,-0.75071,0.00717785,-0.661718,0.0831058,0.0289766,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.25442,0.381762,0,-1,4.37114e-08,0.0123434
turn,1.23333,-0.571714,0,0.000605019,-0.743827,0,0.000504222,-0.579333,0.00522875,-0.757852,0.00534977,-0.693444,0.0797828,0.0333187,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.260553,0.405836,0,-1,4.37114e-08,0.0123971
turn,1.25,-0.584134,0,0.000607744,-0.745233,0,0.000163478,-0.585623,0.00336021,-0.764479,0.00339945,-0.725474,0.0713217,0.0377026,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.266623,0.428248,0,-1,4.37114e-08,0.0124206
turn,1.26667,-0.596549,0,0.000602479,-0.744862,0,-0.000315889,-0.591834,0.00142257,-0.770601,0.00134675,-0.757794,0.0580547,0.042126,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.272633,0.449126,0,-1,4.37114e-08,0.0124144
turn,1.28333,-0.608928,0,0.000587529,-0.742756,0,-0.00089702,-0.597968,-0.000572911,-0.77623,-0.000788196,-0.790389,0.0406732,0.046587,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.278583,0.468578,0,-1,4.37114e-08,0.0123793
turn,1.3,-0.621244,0,0.000561772,-0.738954,0,-0.00154539,-0.604023,-0.0026143,-0.781372,-0.00298519,-0.823243,0.0202,0.0510836,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.284473,0.486692,0,-1,4.37114e-08,0.0123159
turn,1.31667,-0.633469,0,0.000524625,-0.733498,0,-0.00222885,-0.609997,-0.00468918,-0.786036,-0.0052241,-0.853313,0,0.055199,3,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.290301,0.503543,0,-1,4.37114e-08,0.012225
turn,1.33333,-0.645576,0,0.000475996,-0.726429,0,-0.00291776,-0.615885,-0.00678481,-0.790228,-0.00748507,-0.853313,0,0.055199,4,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.296063,0.519194,0,-1,4.37114e-08,0.0121072
turn,1.35,-0.657762,0,0.000427929,-0.73117,0,-0.00288397,-0.621992,-0.00885617,-0.797473,-0.00954833,-0.853313,0,0.055199,4,0.0833333,-0.32022,0,-0.0221228,0,0.916667,-0.364644,-0.0156794,0.257438,0.533695,0,-1,4.37114e-08,0.0121863
turn,1.36667,-0.670033,0,0.000380664,-0.736245,0,-0.00283591,-0.628421,-0.0108716,-0.80512,-0.0115522,-0.853313,0,0.055199,4,0.166667,-0.32022,0,-0.0221228,0,0.833333,-0.409069,-0.00923586,0.219359,0.531231,0,-1,4.37114e-08,0.0122708
turn,1.38333,-0.682386,0,0.000334187,-0.74121,0,-0.00278864,-0.635258,-0.0128007,-0.813149,-0.0134699,-0.853313,0,0.055199,4,0.25,-0.32022,0,-0.0221228,0,0.75,-0.453493,-0.00279237,0.182041,0.52306,0,-1,4.37114e-08,0.0123536
turn,1.4,-0.69482,0,0.000288484,-0.745987,0,-0.00274216,-0.642585,-0.0146327,-0.821622,-0.0152909,-0.853313,0,0.055199,4,0.333333,-0.32022,0,-0.0221228,0,0.666667,-0.497918,0.00365112,0.145818,0.488189,0,-1,4.37114e-08,0.0124332
turn,1.41667,-0.707329,0,0.000243543,-0.750588,0,-0.00269646,-0.650468,-0.0163442,-0.830609,-0.0169913,-0.853313,0,0.055199,4,0.416667,-0.32022,0,-0.0221228,0,0.583333,-0.542342,0.0100946,0.111312,0.455644,0,-1,4.37114e-08,0.0125099
turn,1.43333,-0.719913,0,0.000199351,-0.755021,0,-0.00265152,-0.658957,-0.0178763,-0.840162,-0.0185127,-0.853313,0,0.055199,0,0.5,-0.32022,0,-0.0221228,0,0.5,-0.586766,0.0165381,0.0799743,0.425267,0,-1,4.37114e-08,0.0125838
turn,1.45,-0.732568,0,0.000155896,-0.759294,0,-0.00260733,-0.668015,-0.0192231,-0.850245,-0.0198488,-0.853313,0,0.055199,0,0.5,-0.32022,0,-0.0221228,0,0.5,-0.586766,0.0165381,0.0887702,0.396916,0,-1,4.37114e-08,0.012655
turn,1.46667,-0.745292,0,0.000113165,-0.763417,0,-0.00256387,-0.677602,-0.0203811,-0.860823,-0.0209964,-0.853313,0,0.055199,0,0.5,-0.32022,0,-0.0221228,0,0.5,-0.586766,0.0165381,0.0980523,0.370455,0,-1,4.37114e-08,0.0127237
turn,1.48333,-0.758056,0,7.11456e-05,-0.765883,0,-0.00252114,-0.687553,-0.0214202,-0.871365,-0.0220252,-0.853313,0,0.055199,1,0.380952,-0.32022,0,-0.0221228,0,0.619048,-0.523303,0.00733311,0.166748,0.345758,0,-1,4.37114e-08,0.0127648
turn,1.5,-0.770851,0,2.9827e-05,-0.767678,0,-0.00247912,-0.697703,-0.0223514,-0.881946,-0.0229464,-0.853313,0,0.055199,1,0.261905,-0.32022,0,-0.0221228,0,0.738095,-0.459839,-0.00187187,0.238743,0.322708,0,-1,4.37114e-08,0.0127947
turn,1.51667,-0.783423,0,-1.16798e-06,-0.754333,0,-0.0018597,-0.707663,-0.0231951,-0.888703,-0.0236415,-0.853313,0,0.055199,1,0.142857,-0.32022,0,-0.0221228,0,0.857143,-0.396376,-0.0110769,0.311523,0.308689,0,-1,4.37114e-08,0.0125722
turn,1.53333,-0.795372,0,-2.97444e-05,-0.716952,0,-0.00171459,-0.716877,-0.0239919,-0.888945,-0.0244034,-0.853313,0,0.055199,1,0.0238095,-0.32022,0,-0.0221228,0,0.976191,-0.332913,-0.0202818,0.383982,0.379792,0,-1,4.37114e-08,0.0119492
turn,1.55,-0.806674,0,-5.43893e-05,-0.678079,0,-0.00147869,-0.725322,-0.024738,-0.888061,-0.0250929,-0.853313,0,0.055199,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.405111,0.46892,0,-1,4.37114e-08,0.0113013
turn,1.56667,-0.817299,0,-7.36168e-05,-0.637548,0,-0.00115365,-0.732978,-0.0254311,-0.88599,-0.025708,-0.879586,0.0231379,0.0537032,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.412771,0.545524,0,-1,4.37114e-08,0.0106258
turn,1.58333,-0.827226,0,-8.60009e-05,-0.595575,0,-0.000743049,-0.739827,-0.026069,-0.882765,-0.0262473,-0.906588,0.0463089,0.0521659,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.419626,0.605223,0,-1,4.37114e-08,0.00992626
turn,1.6,-0.836432,0,-9.02028e-05,-0.552383,0,-0.000252114,-0.745858,-0.0266499,-0.87843,-0.0267104,-0.934178,0.0671159,0.0505951,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.425662,0.651145,0,-1,4.37114e-08,0.00920639
turn,1.61667,-0.844902,0,-8.49937e-05,-0.508205,0,0.000312551,-0.751064,-0.027172,-0.873034,-0.027097,-0.962228,0.0833034,0.0489981,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.430874,0.685759,0,-1,4.37114e-08,0.00847009
turn,1.63333,-0.852623,0,-6.92734e-05,-0.463276,0,0.000943215,-0.755445,-0.0276342,-0.866632,-0.0274078,-0.990624,0.0930356,0.0473815,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.43526,0.711024,0,-1,4.37114e-08,0.00772129
turn,1.65,-0.859587,0,-4.20861e-05,-0.417834,0,0.00163124,-0.759005,-0.0280351,-0.859285,-0.0276436,-1.01926,0.0951231,0.0457509,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.438825,0.728499,0,-1,4.37114e-08,0.00696395
turn,1.66667,-0.865789,0,-2.63179e-06,-0.372112,0,0.00236726,-0.761752,-0.028374,-0.851059,-0.0278058,-1.04806,0.0891644,0.0441115,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.441576,0.739435,0,-1,4.37114e-08,0.006202
turn,1.68333,-0.871228,0,4.97251e-05,-0.326345,0,0.00314142,-0.7637,-0.02865,-0.842023,-0.0278961,-1.07693,0.0755866,0.0424677,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.443528,0.744839,0,-1,4.37114e-08,0.00543933
turn,1.7,-0.875907,0,0.00011545,-0.280757,0,0.00394348,-0.764866,-0.0288628,-0.832248,-0.0279164,-1.10581,0.0555828,0.0408233,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.444697,0.745531,0,-1,4.37114e-08,0.00467974
turn,1.71667,-0.879834,0,0.000194833,-0.235575,0,0.00476302,-0.765273,-0.0290121,-0.821811,-0.0278689,-1.13468,0.030958,0.0391797,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.445107,0.744502,0,-1,4.37114e-08,0.00392705
turn,1.73333,-0.883017,0,0.000287993,-0.191017,0,0.00558958,-0.764947,-0.0290978,-0.810791,-0.0277563,-1.16352,0.00382028,0.0375381,2,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.444782,0.742248,0,-1,4.37114e-08,0.00318498
turn,1.75,-0.885472,0,0.000394873,-0.147289,0,0.00641277,-0.763917,-0.0291201,-0.799266,-0.0275811,-1.1675,0,0.0373114,3,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.443752,0.738765,0,-1,4.37114e-08,0.00245715
turn,1.76667,-0.887215,0,0.000515247,-0.104585,0,0.00722244,-0.762216,-0.0290795,-0.787316,-0.0273462,-1.1675,0,0.0373114,4,0,-0.32022,0,-0.0221228,0,1,-0.32022,-0.0221228,0.44205,0.73406,0,-1,4.37114e-08,0.00174723
